59067.871000 0.580845 0.015827
59067.871000 3.066829 0.020553
59067.871000 5.417109 0.016635
59067.871000 7.914689 0.017168
59067.871000 10.268109 0.014668
59067.871000 12.806449 0.016141
59067.871000 15.132745 0.022401
59067.871000 17.639235 0.010430
59067.871000 19.970292 0.009021
