0.000000000000000000e+00,2.229773998260498047e-01,5.582716315984725952e-02
1.000000000000000000e+02,3.991293013095855713e-01,7.556097209453582764e-02
2.000000000000000000e+02,3.228536546230316162e-01,6.894479691982269287e-02
3.000000000000000000e+02,2.241448611021041870e-01,5.790992081165313721e-02
4.000000000000000000e+02,3.330739438533782959e-01,6.956698000431060791e-02
5.000000000000000000e+02,4.318213760852813721e-01,7.633595913648605347e-02
6.000000000000000000e+02,3.884349465370178223e-01,7.488548755645751953e-02
7.000000000000000000e+02,4.488244056701660156e-01,7.820020616054534912e-02
8.000000000000000000e+02,2.949563860893249512e-01,6.605277210474014282e-02
9.000000000000000000e+02,4.193910956382751465e-01,7.532486319541931152e-02
1.000000000000000000e+03,3.736208081245422363e-01,7.197869569063186646e-02
1.100000000000000000e+03,3.052463829517364502e-01,6.515792757272720337e-02
1.200000000000000000e+03,3.680362403392791748e-01,7.229619473218917847e-02
1.300000000000000000e+03,4.430662989616394043e-01,7.971612364053726196e-02
1.400000000000000000e+03,3.127744793891906738e-01,6.679897010326385498e-02
1.500000000000000000e+03,2.774778306484222412e-01,6.540615111589431763e-02
1.600000000000000000e+03,2.659771740436553955e-01,6.277081370353698730e-02
1.700000000000000000e+03,3.174947202205657959e-01,6.628029048442840576e-02
1.800000000000000000e+03,3.522805273532867432e-01,7.200001925230026245e-02
1.900000000000000000e+03,1.942794919013977051e-01,5.585580319166183472e-02
2.000000000000000000e+03,3.437686860561370850e-01,6.883005052804946899e-02
2.100000000000000000e+03,3.587497174739837646e-01,7.187405228614807129e-02
2.200000000000000000e+03,2.627523243427276611e-01,6.370679289102554321e-02
2.300000000000000000e+03,3.433057963848114014e-01,7.166632264852523804e-02
2.400000000000000000e+03,3.687547147274017334e-01,7.104123383760452271e-02
2.500000000000000000e+03,4.334613680839538574e-01,7.796959578990936279e-02
2.600000000000000000e+03,3.112086653709411621e-01,7.098563760519027710e-02
2.700000000000000000e+03,1.863273382186889648e-01,5.374643951654434204e-02
2.800000000000000000e+03,3.713913857936859131e-01,7.296295464038848877e-02
2.900000000000000000e+03,3.273820877075195312e-01,6.986813992261886597e-02
3.000000000000000000e+03,4.075290560722351074e-01,7.440428435802459717e-02
3.100000000000000000e+03,2.847844362258911133e-01,6.535810977220535278e-02
3.200000000000000000e+03,2.542031407356262207e-01,6.335122138261795044e-02
3.300000000000000000e+03,3.137353658676147461e-01,6.700418144464492798e-02
3.400000000000000000e+03,3.218573629856109619e-01,7.020705193281173706e-02
3.500000000000000000e+03,2.968656420707702637e-01,6.642243266105651855e-02
3.600000000000000000e+03,3.265575468540191650e-01,6.820832192897796631e-02
3.700000000000000000e+03,3.732933998107910156e-01,7.332889735698699951e-02
3.800000000000000000e+03,3.801318109035491943e-01,7.327450811862945557e-02
3.900000000000000000e+03,3.542215824127197266e-01,7.096221297979354858e-02
4.000000000000000000e+03,3.888029754161834717e-01,7.219889760017395020e-02
4.100000000000000000e+03,4.052933156490325928e-01,7.807191461324691772e-02
4.200000000000000000e+03,3.597311377525329590e-01,7.062513381242752075e-02
4.300000000000000000e+03,3.140712678432464600e-01,6.707592308521270752e-02
4.400000000000000000e+03,3.655786812305450439e-01,7.181343436241149902e-02
4.500000000000000000e+03,4.601320326328277588e-01,7.891199737787246704e-02
4.600000000000000000e+03,4.416798353195190430e-01,8.074145019054412842e-02
4.700000000000000000e+03,3.617664575576782227e-01,7.247845083475112915e-02
4.800000000000000000e+03,2.740799188613891602e-01,6.298882514238357544e-02
4.900000000000000000e+03,3.157421052455902100e-01,6.591441482305526733e-02
5.000000000000000000e+03,1.694610565900802612e-01,4.900174215435981750e-02
5.100000000000000000e+03,3.648496866226196289e-01,7.167023420333862305e-02
5.200000000000000000e+03,3.226518630981445312e-01,6.890171021223068237e-02
5.300000000000000000e+03,4.164435565471649170e-01,7.746757566928863525e-02
5.400000000000000000e+03,2.390273660421371460e-01,5.981013551354408264e-02
5.500000000000000000e+03,3.505018651485443115e-01,6.873907148838043213e-02
5.600000000000000000e+03,2.428692877292633057e-01,5.900685116648674011e-02
5.700000000000000000e+03,3.718019723892211914e-01,7.304362207651138306e-02
5.800000000000000000e+03,3.759445548057556152e-01,7.246737182140350342e-02
5.900000000000000000e+03,3.848824501037597656e-01,7.694132626056671143e-02
6.000000000000000000e+03,3.077069818973541260e-01,6.725263595581054688e-02
6.100000000000000000e+03,2.579462826251983643e-01,5.917694047093391418e-02
6.200000000000000000e+03,4.374934434890747070e-01,7.869487255811691284e-02
6.300000000000000000e+03,3.959682285785675049e-01,7.494984567165374756e-02
6.400000000000000000e+03,3.380105197429656982e-01,6.911253184080123901e-02
6.500000000000000000e+03,2.758680880069732666e-01,6.339977681636810303e-02
6.600000000000000000e+03,4.120176434516906738e-01,7.798631489276885986e-02
6.700000000000000000e+03,3.315729200839996338e-01,6.775943934917449951e-02
6.800000000000000000e+03,4.666237533092498779e-01,8.009519428014755249e-02
6.900000000000000000e+03,2.747389674186706543e-01,6.777035444974899292e-02
7.000000000000000000e+03,4.328817427158355713e-01,7.786533981561660767e-02
7.100000000000000000e+03,2.066567540168762207e-01,5.886247009038925171e-02
7.200000000000000000e+03,4.052177369594573975e-01,7.398229837417602539e-02
7.300000000000000000e+03,3.362089991569519043e-01,6.870686262845993042e-02
7.400000000000000000e+03,4.327397048473358154e-01,7.783979177474975586e-02
7.500000000000000000e+03,3.365287780761718750e-01,6.730575114488601685e-02
7.600000000000000000e+03,3.386424779891967773e-01,6.924174726009368896e-02
7.700000000000000000e+03,2.816884815692901611e-01,6.146946176886558533e-02
7.800000000000000000e+03,2.937758266925811768e-01,6.578839570283889771e-02
7.900000000000000000e+03,3.925284743309020996e-01,7.429876178503036499e-02
8.000000000000000000e+03,3.741915524005889893e-01,7.071555405855178833e-02
8.100000000000000000e+03,3.119415938854217529e-01,6.662108749151229858e-02
8.200000000000000000e+03,3.513812720775604248e-01,7.039320468902587891e-02
8.300000000000000000e+03,3.405570387840270996e-01,6.963321566581726074e-02
8.400000000000000000e+03,2.577795982360839844e-01,5.913869291543960571e-02
8.500000000000000000e+03,4.736318886280059814e-01,8.005840331315994263e-02
8.600000000000000000e+03,2.812129259109497070e-01,6.136569008231163025e-02
8.700000000000000000e+03,3.616231977939605713e-01,6.959441304206848145e-02
8.800000000000000000e+03,4.250754714012145996e-01,7.634580880403518677e-02
8.900000000000000000e+03,5.491553544998168945e-01,8.689532428979873657e-02
9.000000000000000000e+03,6.336893439292907715e-01,9.243308752775192261e-02
9.100000000000000000e+03,3.993857502937316895e-01,7.560952007770538330e-02
9.200000000000000000e+03,4.410961866378784180e-01,7.936166971921920776e-02
9.300000000000000000e+03,2.660822570323944092e-01,6.279560923576354980e-02
9.400000000000000000e+03,4.945431351661682129e-01,8.130238950252532959e-02
9.500000000000000000e+03,3.062734007835388184e-01,6.537716090679168701e-02
9.600000000000000000e+03,2.985250353813171387e-01,6.679370999336242676e-02
9.700000000000000000e+03,3.425707221031188965e-01,6.859019398689270020e-02
9.800000000000000000e+03,3.586091995239257812e-01,7.040487229824066162e-02
9.900000000000000000e+03,5.380188226699829102e-01,8.615195751190185547e-02
1.000000000000000000e+04,4.658713340759277344e-01,8.121623098850250244e-02
1.010000000000000000e+04,3.548372983932495117e-01,7.108555734157562256e-02
1.020000000000000000e+04,2.777759432792663574e-01,6.381502747535705566e-02
1.030000000000000000e+04,3.315507769584655762e-01,6.924884021282196045e-02
1.040000000000000000e+04,3.364812731742858887e-01,6.729625910520553589e-02
1.050000000000000000e+04,4.274517297744750977e-01,7.684482634067535400e-02
1.060000000000000000e+04,4.099195897579193115e-01,7.491299510002136230e-02
1.070000000000000000e+04,3.347290456295013428e-01,6.694580614566802979e-02
1.080000000000000000e+04,5.095313787460327148e-01,8.383466303348541260e-02
1.090000000000000000e+04,2.620004713535308838e-01,6.018767878413200378e-02
1.100000000000000000e+04,3.750786483287811279e-01,7.088319957256317139e-02
1.110000000000000000e+04,3.135702610015869141e-01,6.546101719141006470e-02
1.120000000000000000e+04,4.197715222835540771e-01,7.671344280242919922e-02
1.130000000000000000e+04,4.199324548244476318e-01,7.542209327220916748e-02
1.140000000000000000e+04,3.510027825832366943e-01,6.883730739355087280e-02
1.150000000000000000e+04,4.119299352169036865e-01,7.528039067983627319e-02
1.160000000000000000e+04,4.491816163063049316e-01,7.819247990846633911e-02
1.170000000000000000e+04,3.555039763450622559e-01,6.979522854089736938e-02
1.180000000000000000e+04,3.131115734577178955e-01,6.528827548027038574e-02
1.190000000000000000e+04,4.492028653621673584e-01,7.952656596899032593e-02
1.200000000000000000e+04,4.336986243724822998e-01,7.801228016614913940e-02
1.210000000000000000e+04,4.305627048015594482e-01,7.744819670915603638e-02
1.220000000000000000e+04,3.953588306903839111e-01,7.341629266738891602e-02
1.230000000000000000e+04,5.361320376396179199e-01,8.711613714694976807e-02
1.240000000000000000e+04,4.565294384956359863e-01,7.954268157482147217e-02
1.250000000000000000e+04,3.794088661670684814e-01,7.170153409242630005e-02
1.260000000000000000e+04,3.881622850894927979e-01,7.207992672920227051e-02
1.270000000000000000e+04,3.462343513965606689e-01,7.079540193080902100e-02
1.280000000000000000e+04,3.092133104801177979e-01,6.603840738534927368e-02
1.290000000000000000e+04,2.688726484775543213e-01,6.345413625240325928e-02
1.300000000000000000e+04,4.452800750732421875e-01,7.883207499980926514e-02
1.310000000000000000e+04,3.503161668777465820e-01,6.870265305042266846e-02
1.320000000000000000e+04,4.023595750331878662e-01,7.483305782079696655e-02
1.330000000000000000e+04,3.163742721080780029e-01,6.604638695716857910e-02
1.340000000000000000e+04,3.917073309421539307e-01,7.273822277784347534e-02
1.350000000000000000e+04,3.815853893756866455e-01,7.218633592128753662e-02
1.360000000000000000e+04,2.757630646228790283e-01,6.174252182245254517e-02
1.370000000000000000e+04,3.651268482208251953e-01,7.026869058609008789e-02
1.380000000000000000e+04,3.283456563949584961e-01,6.858180463314056396e-02
1.390000000000000000e+04,2.794878482818603516e-01,6.420831382274627686e-02
1.400000000000000000e+04,3.338824510574340820e-01,6.823141127824783325e-02
1.410000000000000000e+04,4.217401146888732910e-01,7.711719721555709839e-02
1.420000000000000000e+04,3.228740394115447998e-01,6.590639054775238037e-02
1.430000000000000000e+04,4.148810803890228271e-01,7.451484352350234985e-02
1.440000000000000000e+04,4.759750664234161377e-01,8.174624294042587280e-02
1.450000000000000000e+04,3.893840312957763672e-01,7.366164773702621460e-02
1.460000000000000000e+04,3.881427943706512451e-01,7.342682778835296631e-02
1.470000000000000000e+04,3.757750093936920166e-01,7.101479917764663696e-02
1.480000000000000000e+04,3.850426077842712402e-01,7.423148304224014282e-02
1.490000000000000000e+04,3.153285384178161621e-01,6.582807749509811401e-02
1.500000000000000000e+04,4.237609505653381348e-01,7.748670876026153564e-02
1.510000000000000000e+04,2.844052016735076904e-01,6.370649486780166626e-02
1.520000000000000000e+04,3.812718093395233154e-01,7.205359637737274170e-02
1.530000000000000000e+04,3.305941522121429443e-01,6.755942851305007935e-02
1.540000000000000000e+04,2.231908142566680908e-01,5.588059499859809875e-02
1.550000000000000000e+04,2.575651407241821289e-01,5.908949673175811768e-02
1.560000000000000000e+04,3.040894567966461182e-01,6.491097062826156616e-02
1.570000000000000000e+04,4.035596847534179688e-01,7.367958128452301025e-02
1.580000000000000000e+04,3.025845587253570557e-01,6.458973884582519531e-02
1.590000000000000000e+04,3.245445489883422852e-01,6.624738126993179321e-02
1.600000000000000000e+04,3.162796795368194580e-01,6.602663546800613403e-02
1.610000000000000000e+04,2.913598716259002686e-01,6.365980952978134155e-02
1.620000000000000000e+04,2.284997850656509399e-01,5.541934072971343994e-02
1.630000000000000000e+04,4.543341100215911865e-01,7.916017621755599976e-02
1.640000000000000000e+04,4.060367047786712646e-01,7.685425132513046265e-02
1.650000000000000000e+04,2.718432843685150146e-01,6.247479841113090515e-02
1.660000000000000000e+04,2.675473690032958984e-01,6.314137578010559082e-02
1.670000000000000000e+04,2.675754427909851074e-01,6.314799934625625610e-02
1.680000000000000000e+04,3.396655619144439697e-01,6.793311238288879395e-02
1.690000000000000000e+04,3.402911424636840820e-01,6.957885622978210449e-02
1.700000000000000000e+04,3.088023364543914795e-01,6.438974291086196899e-02
1.710000000000000000e+04,3.368388712406158447e-01,6.887297332286834717e-02
1.720000000000000000e+04,3.263192474842071533e-01,6.815854460000991821e-02
1.730000000000000000e+04,3.527567386627197266e-01,7.066875696182250977e-02
1.740000000000000000e+04,4.480206668376922607e-01,7.806016504764556885e-02
1.750000000000000000e+04,3.795617818832397461e-01,7.316462695598602295e-02
1.760000000000000000e+04,3.199658393859863281e-01,6.833481788635253906e-02
1.770000000000000000e+04,4.283519983291625977e-01,7.693429291248321533e-02
1.780000000000000000e+04,3.662296533584594727e-01,7.194130867719650269e-02
1.790000000000000000e+04,3.187232911586761475e-01,6.653676927089691162e-02
1.800000000000000000e+04,4.285819232463836670e-01,7.709190249443054199e-02
1.810000000000000000e+04,2.746136486530303955e-01,6.148517131805419922e-02
1.820000000000000000e+04,2.772275805473327637e-01,6.207042559981346130e-02
1.830000000000000000e+04,4.594141244888305664e-01,8.135230839252471924e-02
1.840000000000000000e+04,3.912804424762725830e-01,7.406253367662429810e-02
1.850000000000000000e+04,2.776945233345031738e-01,6.217497214674949646e-02
1.860000000000000000e+04,2.362496256828308105e-01,5.738121271133422852e-02
1.870000000000000000e+04,3.749641478061676025e-01,7.366485893726348877e-02
1.880000000000000000e+04,4.430133104324340820e-01,7.711871713399887085e-02
1.890000000000000000e+04,3.002609312534332275e-01,6.563654541969299316e-02
1.900000000000000000e+04,3.943276405334472656e-01,7.463931292295455933e-02
1.910000000000000000e+04,3.293730914592742920e-01,6.730989366769790649e-02
1.920000000000000000e+04,4.565929174423217773e-01,7.830504328012466431e-02
1.930000000000000000e+04,3.733999729156494141e-01,7.335755974054336548e-02
1.940000000000000000e+04,4.830166697502136230e-01,8.171433955430984497e-02
1.950000000000000000e+04,4.343029558658599854e-01,7.942360639572143555e-02
1.960000000000000000e+04,4.174944758415222168e-01,7.766306400299072266e-02
1.970000000000000000e+04,3.252342045307159424e-01,6.638815253973007202e-02
1.980000000000000000e+04,4.159093201160430908e-01,7.469952106475830078e-02
1.990000000000000000e+04,2.395495027303695679e-01,5.994078516960144043e-02
2.000000000000000000e+04,4.488483965396881104e-01,7.820437848567962646e-02
2.010000000000000000e+04,2.796590626239776611e-01,6.261482834815979004e-02
