0.000000000000000000e+00,3.195217847824096680e-01,6.669135391712188721e-02
1.000000000000000000e+02,1.215526610612869263e-01,4.051755368709564209e-02
2.000000000000000000e+02,1.577583104372024536e-01,4.763063043355941772e-02
3.000000000000000000e+02,1.083854809403419495e-01,4.084033891558647156e-02
4.000000000000000000e+02,2.291641980409622192e-01,5.558048188686370850e-02
5.000000000000000000e+02,1.860974282026290894e-01,5.363129451870918274e-02
6.000000000000000000e+02,1.916362345218658447e-01,5.319557711482048035e-02
7.000000000000000000e+02,1.153036653995513916e-01,4.081544652581214905e-02
8.000000000000000000e+02,1.857099384069442749e-01,5.157494917511940002e-02
9.000000000000000000e+02,1.293965429067611694e-01,4.318873956799507141e-02
1.000000000000000000e+03,9.519191831350326538e-02,3.597916290163993835e-02
1.100000000000000000e+03,1.373522281646728516e-01,4.343458637595176697e-02
1.200000000000000000e+03,1.753984242677688599e-01,5.066487565636634827e-02
1.300000000000000000e+03,1.016104593873023987e-01,3.844406083226203918e-02
1.400000000000000000e+03,1.490004062652587891e-01,4.711195454001426697e-02
1.500000000000000000e+03,1.689810007810592651e-01,4.884640872478485107e-02
1.600000000000000000e+03,8.884490281343460083e-02,3.629349544644355774e-02
1.700000000000000000e+03,1.202787011861801147e-01,4.009290039539337158e-02
1.800000000000000000e+03,1.099037304520606995e-01,4.141242802143096924e-02
1.900000000000000000e+03,2.238930761814117432e-01,5.604199692606925964e-02
2.000000000000000000e+03,9.402279555797576904e-02,3.553727641701698303e-02
2.100000000000000000e+03,9.439343214035034180e-02,3.567736595869064331e-02
2.200000000000000000e+03,6.384872645139694214e-02,3.488001972436904907e-02
2.300000000000000000e+03,4.852395132184028625e-02,2.786929532885551453e-02
2.400000000000000000e+03,1.968495249748229980e-01,5.267843231558799744e-02
2.500000000000000000e+03,1.167934909462928772e-01,4.134282097220420837e-02
2.600000000000000000e+03,8.096569776535034180e-02,3.305410966277122498e-02
2.700000000000000000e+03,1.561532318592071533e-01,4.714601859450340271e-02
2.800000000000000000e+03,1.221066340804100037e-01,4.070221260190010071e-02
2.900000000000000000e+03,1.607578098773956299e-01,4.640677943825721741e-02
3.000000000000000000e+03,8.266821503639221191e-02,3.664784878492355347e-02
3.100000000000000000e+03,1.233260557055473328e-01,4.352897033095359802e-02
3.200000000000000000e+03,1.293494105339050293e-01,4.317300766706466675e-02
3.300000000000000000e+03,7.665658742189407349e-02,3.705379366874694824e-02
3.400000000000000000e+03,9.439209103584289551e-02,3.567685931921005249e-02
3.500000000000000000e+03,1.895463019609451294e-01,5.065838247537612915e-02
3.600000000000000000e+03,1.216839104890823364e-01,4.294936358928680420e-02
3.700000000000000000e+03,1.684858649969100952e-01,4.870327934622764587e-02
3.800000000000000000e+03,9.560633450746536255e-02,3.882768750190734863e-02
3.900000000000000000e+03,1.567649692296981812e-01,4.939132183790206909e-02
4.000000000000000000e+03,1.426982283592224121e-01,4.731815308332443237e-02
4.100000000000000000e+03,1.083460226655006409e-01,3.830610215663909912e-02
4.200000000000000000e+03,1.620369851589202881e-01,4.677604883909225464e-02
4.300000000000000000e+03,9.630655497312545776e-02,3.911205753684043884e-02
4.400000000000000000e+03,1.217995807528495789e-01,4.299018904566764832e-02
4.500000000000000000e+03,1.343228816986083984e-01,4.247662425041198730e-02
4.600000000000000000e+03,1.159482896327972412e-01,4.104363173246383667e-02
4.700000000000000000e+03,1.441257297992706299e-01,4.563819989562034607e-02
4.800000000000000000e+03,8.110127598047256470e-02,3.310945630073547363e-02
4.900000000000000000e+03,1.347562074661254883e-01,4.261365532875061035e-02
5.000000000000000000e+03,5.461290478706359863e-02,2.730645239353179932e-02
5.100000000000000000e+03,1.150964871048927307e-01,4.074211046099662781e-02
5.200000000000000000e+03,1.030726954340934753e-01,4.145345836877822876e-02
5.300000000000000000e+03,1.491068005561828613e-01,4.714559763669967651e-02
5.400000000000000000e+03,1.489083319902420044e-01,4.708284139633178711e-02
5.500000000000000000e+03,2.504206001758575439e-01,5.909302085638046265e-02
